Tier,Level,ItemId,Name,Rank,Subcategory,ItemType,JobGroup,EquipSlot
C,93,19866,"Edge of Vermilion",105,"Dagger","Weapon","Seeker","WepMain"
C,93,19867,"Edge of Vermilion",105,"Dagger","Weapon","Seeker","WepMain"
C,93,19868,"Edge of Vermilion",105,"Dagger","Weapon","Seeker","WepMain"
C,93,19912,"Hand of Vermilion",105,"Gauntlet","Weapon","Alchemist","WepMain"
C,93,19913,"Hand of Vermilion",105,"Gauntlet","Weapon","Alchemist","WepMain"
C,93,19914,"Hand of Vermilion",105,"Gauntlet","Weapon","Alchemist","WepMain"
C,93,19915,"Hand of Vermilion",105,"Gauntlet","Weapon","Alchemist","WepMain"
C,93,19916,"Hand of Vermilion",105,"Gauntlet","Weapon","Alchemist","WepMain"
C,93,19818,"Wall of Vermilion",105,"Greatshield","Weapon","ShieldSage","WepMain"
C,93,19819,"Wall of Vermilion",105,"Greatshield","Weapon","ShieldSage","WepMain"
C,93,19820,"Wall of Vermilion",105,"Greatshield","Weapon","ShieldSage","WepMain"
C,93,19821,"Wall of Vermilion",105,"Greatshield","Weapon","ShieldSage","WepMain"
C,93,19822,"Wall of Vermilion",105,"Greatshield","Weapon","ShieldSage","WepMain"
C,93,19794,"Blade of Vermilion",105,"Greatsword","Weapon","Warrior","WepMain"
C,93,19795,"Blade of Vermilion",105,"Greatsword","Weapon","Warrior","WepMain"
C,93,19796,"Blade of Vermilion",105,"Greatsword","Weapon","Warrior","WepMain"
C,93,19797,"Blade of Vermilion",105,"Greatsword","Weapon","Warrior","WepMain"
C,93,19798,"Blade of Vermilion",105,"Greatsword","Weapon","Warrior","WepMain"
C,93,20008,"Lance of Vermilion",105,"Lance","Weapon","SpiritLancer","WepMain"
C,93,20009,"Lance of Vermilion",105,"Lance","Weapon","SpiritLancer","WepMain"
C,93,20010,"Lance of Vermilion",105,"Lance","Weapon","SpiritLancer","WepMain"
C,93,20011,"Lance of Vermilion",105,"Lance","Weapon","SpiritLancer","WepMain"
C,93,20012,"Lance of Vermilion",105,"Lance","Weapon","SpiritLancer","WepMain"
C,93,19936,"Spell of Vermilion",105,"Magick Bow","Weapon","ElementArcher","WepMain"
C,93,19937,"Spell of Vermilion",105,"Magick Bow","Weapon","ElementArcher","WepMain"
C,93,19938,"Spell of Vermilion",105,"Magick Bow","Weapon","ElementArcher","WepMain"
C,93,19939,"Spell of Vermilion",105,"Magick Bow","Weapon","ElementArcher","WepMain"
C,93,19940,"Spell of Vermilion",105,"Magick Bow","Weapon","ElementArcher","WepMain"
C,93,20078,"Saber of Vermilion",105,"Magick Sword","Weapon","HighScepter","WepMain"
C,93,20079,"Saber of Vermilion",105,"Magick Sword","Weapon","HighScepter","WepMain"
C,93,20080,"Saber of Vermilion",105,"Magick Sword","Weapon","HighScepter","WepMain"
C,93,20081,"Saber of Vermilion",105,"Magick Sword","Weapon","HighScepter","WepMain"
C,93,20082,"Saber of Vermilion",105,"Magick Sword","Weapon","HighScepter","WepMain"
C,93,19842,"Rod of Vermilion",105,"Rod","Weapon","ShieldSage","WepSub"
C,93,19843,"Rod of Vermilion",105,"Rod","Weapon","ShieldSage","WepSub"
C,93,19844,"Rod of Vermilion",105,"Rod","Weapon","ShieldSage","WepSub"
C,93,19845,"Rod of Vermilion",105,"Rod","Weapon","ShieldSage","WepSub"
C,93,19846,"Rod of Vermilion",105,"Rod","Weapon","ShieldSage","WepSub"
C,93,19772,"Guard of Vermilion",105,"Shield","Weapon","Fighter","WepSub"
C,93,19773,"Guard of Vermilion",105,"Shield","Weapon","Fighter","WepSub"
C,93,19774,"Guard of Vermilion",105,"Shield","Weapon","Fighter","WepSub"
C,93,19775,"Guard of Vermilion",105,"Shield","Weapon","Fighter","WepSub"
C,93,19776,"Guard of Vermilion",105,"Shield","Weapon","Fighter","WepSub"
C,93,19960,"Staff of Vermilion",105,"Staff","Weapon","Priest","WepMain"
C,93,19961,"Staff of Vermilion",105,"Staff","Weapon","Priest","WepMain"
C,93,19962,"Staff of Vermilion",105,"Staff","Weapon","Priest","WepMain"
C,93,19963,"Staff of Vermilion",105,"Staff","Weapon","Priest","WepMain"
C,93,19964,"Staff of Vermilion",105,"Staff","Weapon","Priest","WepMain"
C,93,19749,"Sword of Vermilion",105,"Sword","Weapon","Fighter","WepMain"
C,93,19750,"Sword of Vermilion",105,"Sword","Weapon","Fighter","WepMain"
C,93,19751,"Sword of Vermilion",105,"Sword","Weapon","Fighter","WepMain"
C,93,19752,"Sword of Vermilion",105,"Sword","Weapon","Fighter","WepMain"
C,95,21147,"Royal Mantle of the Shoulder Armor",95,"Overwear","Armor","All","Overwear"
C,95,21148,"Royal Mantle of the Shoulder Armor",95,"Overwear","Armor","All","Overwear"
C,95,21149,"Royal Mantle of the Shoulder Armor",100,"Overwear","Armor","All","Overwear"
C,95,21150,"Royal Mantle of the Shoulder Armor",105,"Overwear","Armor","All","Overwear"
C,95,19989,"Garip's Wand",108,"Archistaff","Weapon","Sorcerer","WepMain"
C,95,19990,"Garip's Wand",108,"Archistaff","Weapon","Sorcerer","WepMain"
C,95,19991,"Garip's Wand",108,"Archistaff","Weapon","Sorcerer","WepMain"
C,95,19992,"Garip's Wand",108,"Archistaff","Weapon","Sorcerer","WepMain"
C,95,19993,"Garip's Wand",108,"Archistaff","Weapon","Sorcerer","WepMain"
C,95,19893,"Funeri Bow",108,"Bow","Weapon","Hunter","WepMain"
C,95,19894,"Funeri Bow",108,"Bow","Weapon","Hunter","WepMain"
C,95,19895,"Funeri Bow",108,"Bow","Weapon","Hunter","WepMain"
C,95,19896,"Funeri Bow",108,"Bow","Weapon","Hunter","WepMain"
C,95,19897,"Funeri Bow",108,"Bow","Weapon","Hunter","WepMain"
C,95,19869,"Afet Baselards",108,"Dagger","Weapon","Seeker","WepMain"
C,95,19870,"Afet Baselards",108,"Dagger","Weapon","Seeker","WepMain"
C,95,19871,"Afet Baselards",108,"Dagger","Weapon","Seeker","WepMain"
C,95,19872,"Afet Baselards",108,"Dagger","Weapon","Seeker","WepMain"
C,95,19873,"Afet Baselards",108,"Dagger","Weapon","Seeker","WepMain"
C,95,19917,"Lux's Gauntlet",108,"Gauntlet","Weapon","Alchemist","WepMain"
C,95,19918,"Lux's Gauntlet",108,"Gauntlet","Weapon","Alchemist","WepMain"
C,95,19919,"Lux's Gauntlet",108,"Gauntlet","Weapon","Alchemist","WepMain"
C,95,19920,"Lux's Gauntlet",108,"Gauntlet","Weapon","Alchemist","WepMain"
C,95,19921,"Lux's Gauntlet",108,"Gauntlet","Weapon","Alchemist","WepMain"
C,95,19823,"Dúva's Wall",108,"Greatshield","Weapon","ShieldSage","WepMain"
C,95,19824,"Dúva's Wall",108,"Greatshield","Weapon","ShieldSage","WepMain"
C,95,19825,"Dúva's Wall",108,"Greatshield","Weapon","ShieldSage","WepMain"
C,95,19826,"Dúva's Wall",108,"Greatshield","Weapon","ShieldSage","WepMain"
C,95,19827,"Dúva's Wall",108,"Greatshield","Weapon","ShieldSage","WepMain"
C,95,19799,"Firash Blade",108,"Greatsword","Weapon","Warrior","WepMain"
C,95,19800,"Firash Blade",108,"Greatsword","Weapon","Warrior","WepMain"
C,95,19801,"Firash Blade",108,"Greatsword","Weapon","Warrior","WepMain"
C,95,19802,"Firash Blade",108,"Greatsword","Weapon","Warrior","WepMain"
C,95,19803,"Firash Blade",108,"Greatsword","Weapon","Warrior","WepMain"
C,95,20013,"Dilime Spear",108,"Lance","Weapon","SpiritLancer","WepMain"
C,95,20014,"Dilime Spear",108,"Lance","Weapon","SpiritLancer","WepMain"
C,95,20015,"Dilime Spear",108,"Lance","Weapon","SpiritLancer","WepMain"
C,95,20016,"Dilime Spear",108,"Lance","Weapon","SpiritLancer","WepMain"
C,95,20017,"Dilime Spear",108,"Lance","Weapon","SpiritLancer","WepMain"
C,95,19941,"Jinas Shooter",108,"Magick Bow","Weapon","ElementArcher","WepMain"
C,95,19942,"Jinas Shooter",108,"Magick Bow","Weapon","ElementArcher","WepMain"
C,95,19943,"Jinas Shooter",108,"Magick Bow","Weapon","ElementArcher","WepMain"
C,95,19944,"Jinas Shooter",108,"Magick Bow","Weapon","ElementArcher","WepMain"
C,95,19945,"Jinas Shooter",108,"Magick Bow","Weapon","ElementArcher","WepMain"
C,95,20083,"Patlat Edge",108,"Magick Sword","Weapon","HighScepter","WepMain"
C,95,20084,"Patlat Edge",108,"Magick Sword","Weapon","HighScepter","WepMain"
C,95,20085,"Patlat Edge",108,"Magick Sword","Weapon","HighScepter","WepMain"
C,95,20086,"Patlat Edge",108,"Magick Sword","Weapon","HighScepter","WepMain"
C,95,20087,"Patlat Edge",108,"Magick Sword","Weapon","HighScepter","WepMain"
C,95,19847,"Işık Rod",108,"Rod","Weapon","ShieldSage","WepSub"
C,95,19848,"Işık Rod",108,"Rod","Weapon","ShieldSage","WepSub"
C,95,19849,"Işık Rod",108,"Rod","Weapon","ShieldSage","WepSub"
C,95,19850,"Işık Rod",108,"Rod","Weapon","ShieldSage","WepSub"
C,95,19851,"Işık Rod",108,"Rod","Weapon","ShieldSage","WepSub"
C,95,19777,"Irade of Pavese",108,"Shield","Weapon","Fighter","WepSub"
C,95,19778,"Irade of Pavese",108,"Shield","Weapon","Fighter","WepSub"
C,95,19779,"Irade of Pavese",108,"Shield","Weapon","Fighter","WepSub"
C,95,19780,"Irade of Pavese",108,"Shield","Weapon","Fighter","WepSub"
C,95,19781,"Irade of Pavese",108,"Shield","Weapon","Fighter","WepSub"
C,95,19965,"Youches' Staff",108,"Staff","Weapon","Priest","WepMain"
C,95,19966,"Youches' Staff",108,"Staff","Weapon","Priest","WepMain"
C,95,19967,"Youches' Staff",108,"Staff","Weapon","Priest","WepMain"
C,95,19968,"Youches' Staff",108,"Staff","Weapon","Priest","WepMain"
C,95,19969,"Youches' Staff",108,"Staff","Weapon","Priest","WepMain"
C,95,19754,"Altinon Sword",108,"Sword","Weapon","Fighter","WepMain"
C,95,19755,"Altinon Sword",108,"Sword","Weapon","Fighter","WepMain"
C,95,19756,"Altinon Sword",108,"Sword","Weapon","Fighter","WepMain"
C,95,19757,"Altinon Sword",108,"Sword","Weapon","Fighter","WepMain"
C,95,20792,"Courage Arms",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20793,"Courage Arms",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20794,"Courage Arms",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20795,"Courage Arms",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20796,"Courage Arms",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20852,"Hardy Sleeves",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20853,"Hardy Sleeves",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20854,"Hardy Sleeves",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20855,"Hardy Sleeves",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20856,"Hardy Sleeves",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20654,"Mehizaf Bangle",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20655,"Mehizaf Bangle",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20656,"Mehizaf Bangle",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20657,"Mehizaf Bangle",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20658,"Mehizaf Bangle",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20474,"Mehizaf Cutter",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20475,"Mehizaf Cutter",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20476,"Mehizaf Cutter",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20477,"Mehizaf Cutter",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20478,"Mehizaf Cutter",110,"Arm Armor","Armor","GroupHeavy","ArmorArm"
C,95,20594,"Mehizaf Gauntlets",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20595,"Mehizaf Gauntlets",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20596,"Mehizaf Gauntlets",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20597,"Mehizaf Gauntlets",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20598,"Mehizaf Gauntlets",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20534,"Mehizaf Glove",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20535,"Mehizaf Glove",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20536,"Mehizaf Glove",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20537,"Mehizaf Glove",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20538,"Mehizaf Glove",110,"Arm Armor","Armor","GroupLight","ArmorArm"
C,95,20912,"Miséricorde Bangles",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20913,"Miséricorde Bangles",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20914,"Miséricorde Bangles",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20915,"Miséricorde Bangles",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20916,"Miséricorde Bangles",110,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
C,95,20972,"Positivité Arms",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20973,"Positivité Arms",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20974,"Positivité Arms",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20975,"Positivité Arms",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20976,"Positivité Arms",110,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
C,95,20777,"Courage Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20778,"Courage Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20779,"Courage Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20780,"Courage Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20781,"Courage Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20837,"Hardy Padding",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20838,"Hardy Padding",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20839,"Hardy Padding",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20840,"Hardy Padding",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20841,"Hardy Padding",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20459,"Mehizaf Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20460,"Mehizaf Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20461,"Mehizaf Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20462,"Mehizaf Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20463,"Mehizaf Armor",110,"Body Armor","Armor","GroupHeavy","ArmorBody"
C,95,20639,"Mehizaf Coat",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20640,"Mehizaf Coat",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20641,"Mehizaf Coat",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20642,"Mehizaf Coat",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20643,"Mehizaf Coat",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20519,"Mehizaf Cross",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20520,"Mehizaf Cross",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20521,"Mehizaf Cross",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20522,"Mehizaf Cross",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20523,"Mehizaf Cross",110,"Body Armor","Armor","GroupLight","ArmorBody"
C,95,20579,"Mehizaf Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20580,"Mehizaf Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20581,"Mehizaf Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20582,"Mehizaf Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20583,"Mehizaf Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20897,"Miséricorde Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20898,"Miséricorde Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20899,"Miséricorde Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20900,"Miséricorde Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20901,"Miséricorde Robe",110,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
C,95,20957,"Positivité Robe",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20958,"Positivité Robe",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20959,"Positivité Robe",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20960,"Positivité Robe",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20961,"Positivité Robe",110,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
C,95,20762,"Courage Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20763,"Courage Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20764,"Courage Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20765,"Courage Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20766,"Courage Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20822,"Hardy Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20823,"Hardy Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20824,"Hardy Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20825,"Hardy Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20826,"Hardy Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20624,"Mehizaf Crown",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20625,"Mehizaf Crown",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20626,"Mehizaf Crown",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20627,"Mehizaf Crown",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20628,"Mehizaf Crown",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20564,"Mehizaf Head",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20565,"Mehizaf Head",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20566,"Mehizaf Head",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20567,"Mehizaf Head",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20568,"Mehizaf Head",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20444,"Mehizaf Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20445,"Mehizaf Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20446,"Mehizaf Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20447,"Mehizaf Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20448,"Mehizaf Helm",110,"Helm","Armor","GroupHeavy","ArmorHead"
C,95,20504,"Mehizaf Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20505,"Mehizaf Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20506,"Mehizaf Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20507,"Mehizaf Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20508,"Mehizaf Mask",110,"Helm","Armor","GroupLight","ArmorHead"
C,95,20882,"Miséricorde Hat",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20883,"Miséricorde Hat",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20884,"Miséricorde Hat",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20885,"Miséricorde Hat",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20886,"Miséricorde Hat",110,"Helm","Armor","GroupMagickRanged","ArmorHead"
C,95,20942,"Positivité Helm",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20943,"Positivité Helm",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20944,"Positivité Helm",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20945,"Positivité Helm",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20946,"Positivité Helm",110,"Helm","Armor","GroupMagickMelee","ArmorHead"
C,95,20708,"Macera Mesh",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,20709,"Macera Mesh",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,20710,"Macera Mesh",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,20711,"Macera Mesh",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,20712,"Macera Mesh",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,21042,"Rébellion Suit",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,21043,"Rébellion Suit",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,21044,"Rébellion Suit",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,21045,"Rébellion Suit",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,21046,"Rébellion Suit",110,"Inner Body Clothing","Armor","All","ClothingBody"
C,95,20723,"Macera Hose",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,20724,"Macera Hose",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,20725,"Macera Hose",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,20726,"Macera Hose",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,20727,"Macera Hose",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,21057,"Rébellion Pants",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,21058,"Rébellion Pants",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,21059,"Rébellion Pants",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,21060,"Rébellion Pants",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,21061,"Rébellion Pants",110,"Inner Leg Clothing","Armor","All","ClothingLeg"
C,95,20807,"Courage Boots",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20808,"Courage Boots",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20809,"Courage Boots",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20810,"Courage Boots",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20811,"Courage Boots",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20867,"Hardy Bottoms",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20868,"Hardy Bottoms",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20869,"Hardy Bottoms",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20870,"Hardy Bottoms",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20871,"Hardy Bottoms",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20549,"Mehizaf Banded",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20550,"Mehizaf Banded",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20551,"Mehizaf Banded",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20552,"Mehizaf Banded",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20553,"Mehizaf Banded",110,"Leg Armor","Armor","GroupLight","ArmorLeg"
C,95,20609,"Mehizaf Boots",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20610,"Mehizaf Boots",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20611,"Mehizaf Boots",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20612,"Mehizaf Boots",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20613,"Mehizaf Boots",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20669,"Mehizaf Cuirass",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20670,"Mehizaf Cuirass",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20671,"Mehizaf Cuirass",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20672,"Mehizaf Cuirass",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20673,"Mehizaf Cuirass",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20489,"Mehizaf Poleyn",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20490,"Mehizaf Poleyn",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20491,"Mehizaf Poleyn",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20492,"Mehizaf Poleyn",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20493,"Mehizaf Poleyn",110,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
C,95,20927,"Miséricorde Shoes",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20928,"Miséricorde Shoes",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20929,"Miséricorde Shoes",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20930,"Miséricorde Shoes",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20931,"Miséricorde Shoes",110,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
C,95,20987,"Positivité Greaves",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20988,"Positivité Greaves",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20989,"Positivité Greaves",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20990,"Positivité Greaves",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20991,"Positivité Greaves",110,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
C,95,20738,"Bachelor's Mantle",110,"Overwear","Armor","All","Overwear"
C,95,20739,"Bachelor's Mantle",110,"Overwear","Armor","All","Overwear"
C,95,20740,"Bachelor's Mantle",110,"Overwear","Armor","All","Overwear"
C,95,20741,"Bachelor's Mantle",110,"Overwear","Armor","All","Overwear"
C,95,20742,"Bachelor's Mantle",110,"Overwear","Armor","All","Overwear"
C,95,21072,"Rébellion Cloak",110,"Overwear","Armor","All","Overwear"
C,95,21073,"Rébellion Cloak",110,"Overwear","Armor","All","Overwear"
C,95,21074,"Rébellion Cloak",110,"Overwear","Armor","All","Overwear"
C,95,21075,"Rébellion Cloak",110,"Overwear","Armor","All","Overwear"
C,95,21076,"Rébellion Cloak",110,"Overwear","Armor","All","Overwear"
